strategy,metric,n,mean,std,ci95_low,ci95_high,conflict,minority_frac
vc,info_retention,15,0.6396786207710793,0.04189349505222992,0.6164787764995152,0.6628784650426434,high,
crdt_lww,tau_causal,15,55.333333333333336,31.72575940026983,37.764193385335815,72.90247328133086,low,
crdt_lww,tau_contested,15,588.6,164.07655007865776,497.7374351627957,679.4625648372044,low,
crdt_lww,tauhat,15,0.2831832247427419,0.08086056605573771,0.23840413582058761,0.32796231366489614,low,
crdt_lww,info_retention,15,0.7168167752572582,0.08086056605573773,0.6720376863351039,0.7615958641794125,low,
crdt_pure,tau_causal,15,0.0,0.0,,,low,
crdt_pure,tau_contested,15,444.26666666666665,60.82699901790165,410.58179738176835,477.95153595156495,low,
crdt_pure,tauhat,15,0.19563629360255777,0.025776352865985473,0.18136182517651234,0.2099107620286032,low,
crdt_pure,info_retention,15,0.8043637063974421,0.025776352865985452,0.7900892379713967,0.8186381748234876,low,
leader,tau_causal,15,8.266666666666667,11.240657496444813,2.04179803008277,14.491535303250565,low,
leader,tau_contested,15,272.46666666666664,80.75789803627937,227.74443339859744,317.18889993473584,low,
leader,tauhat,15,0.12384466425759595,0.038368004690748074,0.1025971714731854,0.1450921570420065,low,
leader,info_retention,15,0.876155335742404,0.03836800469074811,0.8549078429579935,0.8974028285268145,low,
lww,tau_causal,15,55.333333333333336,31.72575940026983,37.764193385335815,72.90247328133086,low,
lww,tau_contested,15,588.6,164.07655007865776,497.7374351627957,679.4625648372044,low,
lww,tauhat,15,0.2831832247427419,0.08086056605573771,0.23840413582058761,0.32796231366489614,low,
lww,info_retention,15,0.7168167752572582,0.08086056605573773,0.6720376863351039,0.7615958641794125,low,
ranked_pairs,tau_causal,15,0.0,0.0,,,low,
ranked_pairs,tau_contested,15,365.46666666666664,44.98867582382207,340.55276841598834,390.38056491734494,low,
ranked_pairs,tauhat,15,0.16097740763009785,0.018578792002407796,0.15068881555459143,0.17126599970560427,low,
ranked_pairs,info_retention,15,0.8390225923699022,0.018578792002407803,0.8287340002943957,0.8493111844454087,low,
vc,tau_causal,15,0.0,0.0,,,low,
vc,tau_contested,15,539.4,96.6124807080919,485.8977914990668,592.9022085009332,low,
vc,tauhat,15,0.2377369447212934,0.04202894776392799,0.21446208923823604,0.2610118002043507,low,
vc,info_retention,15,0.7622630552787067,0.042028947763928,0.7389881997956493,0.7855379107617642,low,
crdt_lww,ops_retained,15,1.0,0.0,,,,
crdt_lww,auto_coverage,15,1.0,0.0,,,,
crdt_lww,info_retention,15,0.6746926202813746,0.03715966012113551,0.6541142864154655,0.6952709541472836,,
crdt_lww,tau_causal,15,14.4,9.656973793955478,9.052146165531806,19.747853834468195,,
crdt_lww,tau_contested,15,717.3333333333334,82.27972035047507,671.768342958121,762.8983237085457,,
crdt_lww,semantic_validity,15,0.7487301587301588,0.29622512575214843,0.5846861519408872,0.9127741655194304,,
crdt_lww,gini,15,0.10895277442257129,0.029019025472153397,0.09288257376189202,0.12502297508325055,,
crdt_lww,time_ms,15,0.01236666663923334,0.00029680849479725863,0.012202299573434966,0.012531033705031714,,
crdt_pure,ops_retained,15,1.0,0.0,,,,
crdt_pure,auto_coverage,15,0.5916666666666668,0.12420381355492795,0.5228848873279833,0.6604484460053502,,
crdt_pure,info_retention,15,0.7233325333785801,0.03285568197020301,0.705137663167956,0.7415274035892041,,
crdt_pure,tau_causal,15,0.0,0.0,,,,
crdt_pure,tau_contested,15,621.4,65.53930118638739,585.1055447559182,657.6944552440817,,
crdt_pure,semantic_validity,15,0.7280952380952381,0.3223182446875116,0.5496013436777056,0.9065891325127706,,
crdt_pure,gini,15,0.13087305617334627,0.024990196834903864,0.11703394644610372,0.1447121659005888,,
crdt_pure,time_ms,15,0.02343333332343411,0.0023070285697093145,0.022155743485666294,0.024710923161201926,,
leader,ops_retained,15,0.35,0.043983221909312295,0.32564290356807135,0.3743570964319286,,
leader,auto_coverage,15,1.0,0.0,,,,
leader,info_retention,15,0.9655328334484646,0.014471253533141892,0.9575189203585053,0.973546746538424,,
leader,tau_causal,15,1.0,2.6457513110645907,-0.4651682396386194,2.4651682396386194,,
leader,tau_contested,15,76.4,31.59294677161796,58.904409234236596,93.89559076576342,,
leader,semantic_validity,15,1.0,0.0,,,,
leader,gini,15,0.2914832047079645,0.038500984397545415,0.2701620702165269,0.31280433919940215,,
leader,time_ms,15,0.006953333286219227,0.00033988799482070865,0.006765109588488023,0.007141556983950431,,
lww,ops_retained,15,1.0,0.0,,,,
lww,auto_coverage,15,1.0,0.0,,,,
lww,info_retention,15,0.6746926202813746,0.03715966012113551,0.6541142864154655,0.6952709541472836,,
lww,tau_causal,15,14.4,9.656973793955478,9.052146165531806,19.747853834468195,,
lww,tau_contested,15,717.3333333333334,82.27972035047507,671.768342958121,762.8983237085457,,
lww,semantic_validity,15,0.7487301587301588,0.29622512575214843,0.5846861519408872,0.9127741655194304,,
lww,gini,15,0.10895277442257129,0.029019025472153397,0.09288257376189202,0.12502297508325055,,
lww,time_ms,15,0.013666666654898973,0.003390673450581489,0.011788974284492885,0.01554435902530506,,
ranked_pairs,ops_retained,15,1.0,0.0,,,,
ranked_pairs,auto_coverage,15,1.0,0.0,,,,
ranked_pairs,info_retention,15,0.7682176009201382,0.0268195137686501,0.753365449241315,0.7830697525989615,,
ranked_pairs,tau_causal,15,0.0,0.0,,,,
ranked_pairs,tau_contested,15,520.3333333333334,50.03665323207245,492.62395837172954,548.0427082949371,,
ranked_pairs,semantic_validity,15,0.86984126984127,0.1973559158494776,0.7605492065252,0.97913333315734,,
ranked_pairs,gini,15,0.1701483880805635,0.03221295566864473,0.1523094478320207,0.18798732832910633,,
ranked_pairs,time_ms,15,0.8005866667190276,0.0760871480772112,0.7584510085635552,0.8427223248744999,,
vc,ops_retained,15,1.0,0.0,,,,
vc,auto_coverage,15,0.5916666666666667,0.12420381355492795,0.5228848873279832,0.6604484460053501,,
vc,info_retention,15,0.6132913588710456,0.050617093345933103,0.5852605468884019,0.6413221708536893,,
vc,tau_causal,15,0.0,0.0,,,,
vc,tau_contested,15,868.2,100.46406607055366,812.5648546195741,923.835145380426,,
vc,semantic_validity,15,0.7787301587301587,0.30099105638571294,0.6120468675276405,0.945413449932677,,
vc,gini,15,0.1072530633521204,0.031879652527523,0.08959870023087638,0.12490742647336442,,
vc,time_ms,15,0.04625333331205181,0.0031876697104243168,0.04448806066581339,0.048018605958290224,,
leader,ops_retained,15,0.9,0.07182430061427789,0.8602250280840067,0.9397749719159934,,0.1
leader,info_retention,15,0.7430362929796387,0.04861050099044513,0.7161166948049095,0.7699558911543679,,0.1
leader,tauhat,15,0.25696370702036136,0.04861050099044514,0.23004410884563212,0.2838833051950906,,0.1
lww,ops_retained,15,1.0,0.0,,,,0.1
lww,info_retention,15,0.6750841729723007,0.05475617439832712,0.6447612143038004,0.705407131640801,,0.1
lww,tauhat,15,0.32491582702769944,0.054756174398327126,0.29459286835919907,0.3552387856961998,,0.1
ranked_pairs,ops_retained,15,1.0,0.0,,,,0.1
ranked_pairs,info_retention,15,0.7747886043387575,0.0256611684705749,0.7605779229047668,0.7889992857727482,,0.1
ranked_pairs,tauhat,15,0.22521139566124257,0.025661168470574904,0.2110007142272518,0.23942207709523333,,0.1
leader,ops_retained,15,0.7916666666666667,0.056782095322437234,0.7602217903857241,0.8231115429476094,,0.2
leader,info_retention,15,0.7996682959230272,0.04107950515834254,0.7769192242297184,0.8224173676163361,,0.2
leader,tauhat,15,0.2003317040769728,0.04107950515834255,0.1775826323836639,0.22308077577028168,,0.2
lww,ops_retained,15,1.0,0.0,,,,0.2
lww,info_retention,15,0.6780365549912505,0.037495453342343256,0.657272265037654,0.698800844944847,,0.2
lww,tauhat,15,0.32196344500874946,0.03749545334234324,0.30119915505515304,0.3427277349623459,,0.2
ranked_pairs,ops_retained,15,1.0,0.0,,,,0.2
ranked_pairs,info_retention,15,0.772648507831463,0.020605623444245342,0.7612374939156036,0.7840595217473224,,0.2
ranked_pairs,tauhat,15,0.227351492168537,0.02060562344424534,0.21594047825267765,0.23876250608439636,,0.2
leader,ops_retained,15,0.6888888888888889,0.10548765568845249,0.6304717723056736,0.7473060054721041,,0.3
leader,info_retention,15,0.8455269962397568,0.04679771619818688,0.8196112848218097,0.8714427076577039,,0.3
leader,tauhat,15,0.15447300376024314,0.04679771619818688,0.12855729234229601,0.18038871517819027,,0.3
lww,ops_retained,15,1.0,0.0,,,,0.3
lww,info_retention,15,0.6963792673353889,0.035664230278873256,0.6766290749128301,0.7161294597579477,,0.3
lww,tauhat,15,0.3036207326646111,0.03566423027887327,0.2838705402420522,0.32337092508716997,,0.3
ranked_pairs,ops_retained,15,1.0,0.0,,,,0.3
ranked_pairs,info_retention,15,0.7800977698632234,0.03106375156551089,0.7628952376344867,0.7973003020919601,,0.3
ranked_pairs,tauhat,15,0.21990223013677668,0.031063751565510892,0.20269969790804,0.23710476236551337,,0.3
leader,ops_retained,15,0.5805555555555556,0.11834115780078218,0.5150204067580672,0.646090704353044,,0.4
leader,info_retention,15,0.9001611551617624,0.035957824303779674,0.8802483757874966,0.9200739345360283,,0.4
leader,tauhat,15,0.09983884483823761,0.035957824303779654,0.07992606546397185,0.11975162421250338,,0.4
lww,ops_retained,15,1.0,0.0,,,,0.4
lww,info_retention,15,0.6934070103880671,0.04390917247754562,0.6690909211646142,0.7177230996115199,,0.4
lww,tauhat,15,0.3065929896119329,0.043909172477545624,0.28227690038847997,0.3309090788353858,,0.4
ranked_pairs,ops_retained,15,1.0,0.0,,,,0.4
ranked_pairs,info_retention,15,0.7785689815316381,0.01620297763932787,0.76959607159659,0.7875418914666862,,0.4
ranked_pairs,tauhat,15,0.22143101846836183,0.016202977639327886,0.21245810853331376,0.2304039284034099,,0.4
leader,ops_retained,15,0.5083333333333334,0.09475323004085191,0.4558607435330599,0.5608059231336069,,0.5
leader,info_retention,15,0.9158183065557639,0.037701111541119436,0.8949401268878138,0.936696486223714,,0.5
leader,tauhat,15,0.08418169344423607,0.03770111154111941,0.06330351377628593,0.1050598731121862,,0.5
lww,ops_retained,15,1.0,0.0,,,,0.5
lww,info_retention,15,0.6902804712366621,0.03469328912276048,0.6710679681043041,0.7094929743690201,,0.5
lww,tauhat,15,0.3097195287633378,0.03469328912276049,0.29050702563097985,0.32893203189569575,,0.5
ranked_pairs,ops_retained,15,1.0,0.0,,,,0.5
ranked_pairs,info_retention,15,0.777295867095675,0.018009544757692265,0.7673225136368786,0.7872692205544713,,0.5
ranked_pairs,tauhat,15,0.22270413290432503,0.018009544757692276,0.2127307794455287,0.23267748636312136,,0.5
