strategy,metric,n,mean,std,ci95_low,ci95_high,conflict,minority_frac
leader,tauhat,15,0.10562801932367151,0.029225798329296615,0.08944331167140969,0.12181272697593333,low,
leader,info_retention,15,0.8943719806763286,0.029225798329296625,0.8781872730240667,0.9105566883285905,low,
lww,tau_causal,15,65.33333333333333,35.830287799702695,45.49118132090109,85.17548534576557,low,
lww,tau_contested,15,750.1333333333333,181.0058667820571,649.8956253944806,850.3710412721861,low,
lww,tauhat,15,0.29545893719806765,0.07651190935881816,0.2530880540852699,0.3378298203108654,low,
lww,info_retention,15,0.7045410628019325,0.07651190935881817,0.6621701796891347,0.7469119459147303,low,
ranked_pairs,tau_causal,15,0.0,0.0,,,low,
ranked_pairs,tau_contested,15,442.93333333333334,66.91088601017526,405.87931973114735,479.9873469355193,low,
ranked_pairs,tauhat,15,0.1604830917874396,0.024243074641367844,0.14705772454027077,0.17390845903460844,low,
ranked_pairs,info_retention,15,0.8395169082125605,0.02424307464136784,0.8260915409653917,0.8529422754597293,low,
vc,tau_causal,15,0.0,0.0,,,low,
vc,tau_contested,15,616.4,106.3946830035626,557.4805884319816,675.3194115680184,low,
vc,tauhat,15,0.2233333333333333,0.03854879818969659,0.20198572044637014,0.24468094622029646,low,
vc,info_retention,15,0.7766666666666667,0.03854879818969658,0.7553190537797035,0.7980142795536299,low,
crdt_lww,ops_retained,15,1.0,0.0,,,,
crdt_lww,auto_coverage,15,1.0,0.0,,,,
crdt_lww,info_retention,15,0.6565942028985507,0.02667351552611315,0.6418229023515454,0.6713655034455561,,
crdt_lww,tau_causal,15,17.333333333333332,10.997835284835874,11.242935155420424,23.42373151124624,,
crdt_lww,tau_contested,15,930.4666666666667,71.0360740013397,891.1282000994888,969.8051332338446,,
crdt_lww,semantic_validity,15,0.7620634920634921,0.2935414088113751,0.5995056781788057,0.9246213059481785,,
crdt_lww,gini,15,0.09665130930640736,0.019038360922873757,0.08610821644566999,0.10719440216714474,,
crdt_lww,time_ms,15,0.013346667158960676,0.0022022284353399777,0.012127113701160116,0.014566220616761235,,
crdt_pure,ops_retained,15,1.0,0.0,,,,
crdt_pure,auto_coverage,15,0.5916666666666668,0.12420381355492795,0.5228848873279833,0.6604484460053502,,
crdt_pure,info_retention,15,0.6928260869565218,0.03122981839998251,0.6755315899801886,0.710120583932855,,
crdt_pure,tau_causal,15,0.0,0.0,,,,
crdt_pure,tau_contested,15,847.8,86.19429878395174,800.0671883453203,895.5328116546796,,
crdt_pure,semantic_validity,15,0.7414285714285714,0.3024355834734987,0.573945327788547,0.9089118150685959,,
crdt_pure,gini,15,0.11083514811778938,0.019901528146100158,0.09981404918154543,0.12185624705403333,,
crdt_pure,time_ms,15,0.02456666649474452,0.0026187960214757965,0.02311642559692771,0.02601690739256133,,
leader,ops_retained,15,0.35,0.043983221909312295,0.32564290356807135,0.3743570964319286,,
leader,auto_coverage,15,1.0,0.0,,,,
leader,info_retention,15,0.9638405797101449,0.015415865311153486,0.9553035580535779,0.9723776013667119,,
leader,tau_causal,15,0.0,0.0,,,,
leader,tau_contested,15,99.8,42.54778825878363,76.2378202278752,123.36217977212479,,
leader,semantic_validity,15,1.0,0.0,,,,
leader,gini,15,0.2648441396479441,0.06177135402905147,0.23063630398918677,0.29905197530670147,,
leader,time_ms,15,0.008053333537342647,0.0011734363394480596,0.0074035061523548655,0.008703160922330429,,
lww,ops_retained,15,1.0,0.0,,,,
lww,auto_coverage,15,1.0,0.0,,,,
lww,info_retention,15,0.6565942028985507,0.02667351552611315,0.6418229023515454,0.6713655034455561,,
lww,tau_causal,15,17.333333333333332,10.997835284835874,11.242935155420424,23.42373151124624,,
lww,tau_contested,15,930.4666666666667,71.0360740013397,891.1282000994888,969.8051332338446,,
lww,semantic_validity,15,0.7620634920634921,0.2935414088113751,0.5995056781788057,0.9246213059481785,,
lww,gini,15,0.09665130930640736,0.019038360922873757,0.08610821644566999,0.10719440216714474,,
lww,time_ms,15,0.013813333013483012,0.0018692500503959977,0.01277817683900451,0.014848489187961514,,
ranked_pairs,ops_retained,15,1.0,0.0,,,,
ranked_pairs,auto_coverage,15,1.0,0.0,,,,
ranked_pairs,info_retention,15,0.7495410628019322,0.020831855500139208,0.7380047657494085,0.7610773598544559,,
ranked_pairs,tau_causal,15,0.0,0.0,,,,
ranked_pairs,tau_contested,15,691.2666666666667,57.4959211803842,659.4264868017013,723.106846531632,,
ranked_pairs,semantic_validity,15,0.8114285714285715,0.27223177495254436,0.6606716394324113,0.9621855034247317,,
ranked_pairs,gini,15,0.12883687142039837,0.03379197641467604,0.11012349862895543,0.14755024421184132,,
ranked_pairs,time_ms,15,0.9120599994882165,0.04796580360776324,0.8854974228239116,0.9386225761525213,,
vc,ops_retained,15,1.0,0.0,,,,
vc,auto_coverage,15,0.5916666666666667,0.12420381355492795,0.5228848873279832,0.6604484460053501,,
vc,info_retention,15,0.6190096618357488,0.04168598585938976,0.5959247323248846,0.642094591346613,,
vc,tau_causal,15,0.0,0.0,,,,
vc,tau_contested,15,1051.5333333333333,115.05332097191575,987.8189278833482,1115.2477387833183,,
vc,semantic_validity,15,0.7920634920634921,0.28712614129133135,0.6330583349156066,0.9510686492113777,,
vc,gini,15,0.08855953651096105,0.01849095715290376,0.07831958575381608,0.09879948726810601,,
vc,time_ms,15,0.049820000276668,0.008295196080798305,0.04522627380346066,0.05441372674987533,,
leader,ops_retained,15,0.9,0.07182430061427789,0.8602250280840067,0.9397749719159934,,0.1
leader,info_retention,15,0.737487922705314,0.04591634326696772,0.712060299347911,0.762915546062717,,0.1
leader,tauhat,15,0.262512077294686,0.04591634326696772,0.23708445393728297,0.287939700652089,,0.1
lww,ops_retained,15,1.0,0.0,,,,0.1
lww,info_retention,15,0.649903381642512,0.04602151579624551,0.6244175156797153,0.6753892476053088,,0.1
lww,tauhat,15,0.35009661835748795,0.04602151579624551,0.32461075239469117,0.37558248432028474,,0.1
ranked_pairs,ops_retained,15,1.0,0.0,,,,0.1
ranked_pairs,info_retention,15,0.7553623188405798,0.018582602333656172,0.7450716166739608,0.7656530210071988,,0.1
ranked_pairs,tauhat,15,0.24463768115942028,0.018582602333656165,0.23434697899280127,0.2549283833260393,,0.1
leader,ops_retained,15,0.7916666666666667,0.056782095322437234,0.7602217903857241,0.8231115429476094,,0.2
leader,info_retention,15,0.8071980676328503,0.034038105596525106,0.7883483930436589,0.8260477422220417,,0.2
leader,tauhat,15,0.1928019323671498,0.034038105596525106,0.17395225777795836,0.21165160695634122,,0.2
lww,ops_retained,15,1.0,0.0,,,,0.2
lww,info_retention,15,0.6606763285024154,0.04320368498282594,0.6367509252313431,0.6846017317734877,,0.2
lww,tauhat,15,0.3393236714975845,0.043203684982825924,0.31539826822651224,0.3632490747686568,,0.2
ranked_pairs,ops_retained,15,1.0,0.0,,,,0.2
ranked_pairs,info_retention,15,0.7545893719806764,0.019715922660256232,0.743671057936506,0.7655076860248469,,0.2
ranked_pairs,tauhat,15,0.2454106280193237,0.01971592266025624,0.2344923139751533,0.2563289420634941,,0.2
leader,ops_retained,15,0.6888888888888889,0.10548765568845249,0.6304717723056736,0.7473060054721041,,0.3
leader,info_retention,15,0.8508454106280194,0.04538575078822842,0.8257116195914354,0.8759792016646035,,0.3
leader,tauhat,15,0.14915458937198067,0.04538575078822842,0.12402079833539661,0.17428838040856473,,0.3
lww,ops_retained,15,1.0,0.0,,,,0.3
lww,info_retention,15,0.6692270531400966,0.0323713083038707,0.6513004201251075,0.6871536861550857,,0.3
lww,tauhat,15,0.3307729468599033,0.032371308303870694,0.3128463138449142,0.3486995798748925,,0.3
ranked_pairs,ops_retained,15,1.0,0.0,,,,0.3
ranked_pairs,info_retention,15,0.7568599033816424,0.024793785492373238,0.7431295626304474,0.7705902441328375,,0.3
ranked_pairs,tauhat,15,0.24314009661835756,0.024793785492373245,0.22940975586716245,0.2568704373695527,,0.3
leader,ops_retained,15,0.5805555555555556,0.11834115780078218,0.5150204067580672,0.646090704353044,,0.4
leader,info_retention,15,0.9005072463768116,0.03489720812437046,0.8811818166653876,0.9198326760882355,,0.4
leader,tauhat,15,0.0994927536231884,0.034897208124370444,0.08016732391176451,0.1188181833346123,,0.4
lww,ops_retained,15,1.0,0.0,,,,0.4
lww,info_retention,15,0.66219806763285,0.039302509341970895,0.6404330634220858,0.6839630718436143,,0.4
lww,tauhat,15,0.3378019323671497,0.0393025093419709,0.31603692815638545,0.359566936577914,,0.4
ranked_pairs,ops_retained,15,1.0,0.0,,,,0.4
ranked_pairs,info_retention,15,0.7603623188405797,0.01932788730754805,0.7496588916122137,0.7710657460689457,,0.4
ranked_pairs,tauhat,15,0.23963768115942027,0.019327887307548045,0.22893425393105427,0.2503411083877863,,0.4
leader,ops_retained,15,0.5083333333333334,0.09475323004085191,0.4558607435330599,0.5608059231336069,,0.5
leader,info_retention,15,0.9196135265700482,0.02888760207727907,0.9036161057595802,0.9356109473805163,,0.5
leader,tauhat,15,0.0803864734299517,0.028887602077279053,0.06438905261948363,0.09638389424041977,,0.5
lww,ops_retained,15,1.0,0.0,,,,0.5
lww,info_retention,15,0.6686231884057972,0.0262495650923369,0.6540866637835555,0.6831597130280388,,0.5
lww,tauhat,15,0.3313768115942029,0.0262495650923369,0.3168402869719612,0.3459133362164446,,0.5
ranked_pairs,ops_retained,15,1.0,0.0,,,,0.5
ranked_pairs,info_retention,15,0.7559661835748791,0.020665729935204654,0.7445218837937982,0.76741048335596,,0.5
ranked_pairs,tauhat,15,0.24403381642512081,0.02066572993520465,0.23258951664403996,0.2554781162062017,,0.5
