M,trial,tau_total_ms,rp_ms,lww_ms,vc_ms,merge_thr_ops_s,rp_tau
10,0,1.4502999983960763,0.1269999993382953,0.0092999980552122,0.01809999957913533,78740.1578905727,120
10,1,1.4615000000048894,0.13590000162366778,0.009999999747378752,0.02170000152545981,73583.51641298612,101
10,2,1.432500001101289,0.134599999000784,0.00920000093174167,0.016999998479150236,74294.2056035361,117
10,3,1.3942000005044974,0.13479999688570388,0.010299998393747956,0.01750000228639692,74183.97797500649,106
10,4,1.4301999981398694,0.12769999739248306,0.012799999240087345,0.018300001102034003,78308.53722937226,103
10,5,1.4245999991544522,0.1367999975627754,0.009700001101009548,0.018700000509852543,73099.41650701534,134
10,6,1.4597000008507166,0.13249999756226316,0.009300001693191007,0.01799999881768599,75471.69950173692,111
10,7,1.3842999978805892,0.12559999959194101,0.009199997293762863,0.015700003132224083,79617.83465357302,115
10,8,1.4623999995819759,0.1298000024689827,0.009599996701581404,0.020700001186924055,77041.60099988921,111
10,9,1.3978999995742925,0.12480000077630393,0.009100000170292333,0.016900001355679706,80128.20462977691,101
10,10,1.4379999993252568,0.13249999756226316,0.010200001270277426,0.01720000000204891,75471.69950173692,137
10,11,1.4554000008502044,0.130899999930989,0.009300001693191007,0.017899998056236655,76394.19408152819,122
15,0,3.262800000811694,0.31010000020614825,0.01089999932446517,0.028200000087963417,48371.493034596264,209
15,1,3.3250999986194074,0.2982000005431473,0.01059999704011716,0.02710000262595713,50301.81077357045,219
15,2,3.211300001566997,0.296499998512445,0.016999998479150236,0.03179999839630909,50590.21947809691,248
15,3,3.211899998859735,0.2992000008816831,0.010600000678095967,0.024099997972371057,50133.689691838146,276
15,4,3.289300002506934,0.29880000147386454,0.01049999991664663,0.024900000425986946,50200.80296523031,259
15,5,3.3352000027662143,0.31510000189882703,0.011399999493733048,0.03360000118846074,47603.934971781535,233
15,6,3.2800999979372136,0.29910000012023374,0.011099997209385037,0.029599999834317714,50150.451333902456,280
15,7,3.2252999990305398,0.3056999994441867,0.011299998732283711,0.028399997972883284,49067.71353376673,224
15,8,3.195099998265505,0.3152999997837469,0.015800000255694613,0.032500000088475645,47573.7393285378,238
15,9,3.2838000006449874,0.31670000316808,0.011300002370262519,0.025800000003073364,47363.43495405383,305
15,10,3.197000001819106,0.3085999996983446,0.011000000085914508,0.027800000680144876,48606.61054654065,322
15,11,3.30029999895487,0.32439999995403923,0.011500000255182385,0.02769999991869554,46239.21085735262,294
20,0,6.420399997296045,0.6213000015122816,0.016999998479150236,0.0473000000056345,32190.568085174305,525
20,1,5.996099996991688,0.5510000009962823,0.011999996786471456,0.03470000228844583,36297.6405877265,440
20,2,5.834899999172194,0.5502999993041158,0.011699998140102252,0.028399997972883284,36343.8125118864,412
20,3,5.894599999010097,0.5662000003212597,0.012500000593718141,0.03899999865097925,35323.20732718487,466
20,4,5.942699997831369,0.5788000016764272,0.013100001524435356,0.037099998735357076,34554.25007268887,521
20,5,5.948099998931866,0.5702000016754027,0.012699998478638008,0.03440000000409782,35075.4120330315,479
20,6,5.774899997049943,0.5468000017572194,0.012399999832268804,0.038800000766059384,36576.444652024795,417
20,7,5.966699998680269,0.5584999998973217,0.024500001018168405,0.031699997634859756,35810.20591526756,461
20,8,5.924799999775132,0.568899999052519,0.01330000304733403,0.036299999919719994,35155.563426453205,466
20,9,5.859500000951812,0.5803999993077014,0.012399999832268804,0.038800000766059384,34458.99383848366,492
20,10,5.852599999343511,0.5485000001499429,0.012299999070819467,0.04570000237436034,36463.08112038764,497
20,11,5.766099999163998,0.5653999978676438,0.014499997632810846,0.03780000042752363,35373.187257566744,472
30,0,14.156399996863911,1.368400000501424,0.019600000086938962,0.06709999797749333,21923.41419833899,933
30,1,13.753600000200095,1.403400001436239,0.029900002118665725,0.06880000000819564,21376.65666901668,1032
30,2,14.370599998073885,1.4354999984789174,0.030699997296324,0.06629999916185625,20898.64161044135,961
30,3,13.73309999689809,1.3510999997379258,0.015300000086426735,0.05020000025979243,22204.129972481038,970
30,4,13.684999998076819,1.344799999060342,0.015199999324977398,0.06129999746917747,22308.14992635487,1208
30,5,13.927200001489837,1.3797999999951571,0.015300000086426735,0.058400000852998346,21742.28149014734,1150
30,6,14.042499999050051,1.3539999999920838,0.014299999747890979,0.053800002206116915,22156.573116820822,978
30,7,13.584699998318683,1.2920000008307397,0.01460000203223899,0.05310000051395036,23219.81422655602,1142
30,8,13.917699998273747,1.3515999999071937,0.02390000008745119,0.04980000085197389,22195.91595298899,1088
30,9,14.028699999471428,1.400200002535712,0.015400000847876072,0.060599999414989725,21425.51060253612,1116
30,10,13.900600002671126,1.364399999147281,0.015599998732795939,0.0565999980608467,21987.686909080414,951
30,11,13.488900000083959,1.484200001868885,0.028700000257231295,0.05029999738326296,20212.90928596173,1081
50,0,48.43840000103228,4.6302000009745825,0.048800000513438135,0.11180000001331791,10798.669601631853,2783
50,1,47.4897999993118,4.699699999036966,0.03230000220355578,0.09619999764254317,10638.976958155989,2675
50,2,56.595300000481075,4.691599999205209,0.03859999924316071,0.112900001113303,10657.345044008518,2688
50,3,46.934099998907186,4.941600000165636,0.033299998904112726,0.10130000009667128,10118.180346107349,2587
50,4,46.4109999993525,4.603199999110075,0.03600000127335079,0.09329999738838524,10862.009039291443,2768
50,5,46.237300000939285,4.749100000481121,0.039200000173877925,0.10290000136592425,10528.310626210146,2845
50,6,46.36360000222339,4.5025000035820995,0.03599999763537198,0.10090000068885274,11104.941690221209,2674
50,7,48.92209999889019,4.816900000150781,0.03999999898951501,0.09429999772692099,10380.119993862209,3104
50,8,47.8480000019772,4.682099999627098,0.03999999898951501,0.10710000060498714,10678.968839619445,2690
50,9,46.40510000172071,4.683700000896351,0.0397000003431458,0.09760000102687627,10675.320791346832,3257
50,10,48.59220000071218,4.907899998215726,0.045000000682193786,0.12260000221431255,10187.656638924505,2530
50,11,49.070999997638864,4.787599998962833,0.035400000342633575,0.1095000006898772,10443.646087983918,2910
100,0,244.11289999989094,28.950399999303045,0.07270000060088933,0.27240000054007396,3454.1837073894458,12160
100,1,251.4571000028809,24.79740000126185,0.060500002291519195,0.26480000087758526,4032.680845367311,10507
100,2,867.3748999972304,164.16770000068936,0.1840999975684099,1.5112999972188845,609.1332216969604,10872
100,3,1502.0116999985476,142.8556999999273,1.0135000011359807,1.0586999997030944,700.0070700717639,10346
100,4,1581.4114000022528,160.47850000177277,0.19749999773921445,1.12269999954151,623.1364325993534,11223
100,5,1538.3709999987332,154.24390000043786,0.2021000000240747,1.175699999294011,648.3238559172592,10449
100,6,1604.8631000012392,158.166600002005,0.2409999979136046,1.2179999976069666,632.2447343417153,10271
100,7,1563.12170000092,143.46459999796934,0.18959999943035655,0.846099999762373,697.0360632617067,10322
100,8,1595.4999000023236,159.76919999957317,0.19690000044647604,1.0914000013144687,625.9028648842652,10376
100,9,1636.8799999982002,157.34650000013062,0.19500000053085387,1.6929000012169126,635.5400342550802,10451
100,10,1659.663600003114,158.4902999966289,0.225499999942258,2.0867999992333353,630.9534400662187,10658
100,11,1638.9536000024236,152.85210000001825,0.8355999998457264,1.2381999986246228,654.227190859583,10414
