minority_frac,trial,strategy,ops_retained,info_retention,tauhat
0.3,12,ranked_pairs,1.0,0.7195652173913043,0.28043478260869564
0.3,13,leader,0.6666666666666666,0.8405797101449275,0.15942028985507245
0.3,13,lww,1.0,0.6047101449275363,0.3952898550724638
0.3,13,ranked_pairs,1.0,0.730072463768116,0.26992753623188404
0.3,14,leader,0.75,0.8420289855072464,0.15797101449275364
0.3,14,lww,1.0,0.6927536231884057,0.3072463768115942
0.3,14,ranked_pairs,1.0,0.7601449275362319,0.2398550724637681
0.4,0,leader,0.4583333333333333,0.9369565217391305,0.06304347826086956
0.4,0,lww,1.0,0.6289855072463768,0.3710144927536232
0.4,0,ranked_pairs,1.0,0.7478260869565218,0.25217391304347825
0.4,1,leader,0.625,0.8717391304347826,0.1282608695652174
0.4,1,lww,1.0,0.6510869565217392,0.34891304347826085
0.4,1,ranked_pairs,1.0,0.7380434782608696,0.2619565217391304
0.4,2,leader,0.375,0.9626811594202899,0.03731884057971015
0.4,2,lww,1.0,0.6391304347826087,0.36086956521739133
0.4,2,ranked_pairs,1.0,0.7615942028985507,0.23840579710144927
0.4,3,leader,0.4583333333333333,0.9170289855072464,0.08297101449275363
0.4,3,lww,1.0,0.6572463768115941,0.3427536231884058
0.4,3,ranked_pairs,1.0,0.7557971014492754,0.24420289855072463
0.4,4,leader,0.625,0.8778985507246377,0.12210144927536232
0.4,4,lww,1.0,0.6289855072463768,0.3710144927536232
0.4,4,ranked_pairs,1.0,0.7557971014492754,0.24420289855072463
0.4,5,leader,0.5833333333333334,0.9163043478260869,0.08369565217391305
0.4,5,lww,1.0,0.6815217391304348,0.3184782608695652
0.4,5,ranked_pairs,1.0,0.7590579710144928,0.24094202898550723
0.4,6,leader,0.6666666666666666,0.8717391304347826,0.1282608695652174
0.4,6,lww,1.0,0.6018115942028985,0.39818840579710146
0.4,6,ranked_pairs,1.0,0.7735507246376812,0.22644927536231885
0.4,7,leader,0.6666666666666666,0.8565217391304347,0.14347826086956522
0.4,7,lww,1.0,0.6695652173913044,0.33043478260869563
0.4,7,ranked_pairs,1.0,0.7760869565217391,0.22391304347826088
0.4,8,leader,0.625,0.9097826086956522,0.09021739130434783
0.4,8,lww,1.0,0.7278985507246376,0.27210144927536234
0.4,8,ranked_pairs,1.0,0.7728260869565218,0.22717391304347825
0.4,9,leader,0.6666666666666666,0.8760869565217391,0.12391304347826088
0.4,9,lww,1.0,0.6623188405797101,0.33768115942028987
0.4,9,ranked_pairs,1.0,0.7833333333333333,0.21666666666666667
0.4,10,leader,0.375,0.966304347826087,0.03369565217391304
0.4,10,lww,1.0,0.7398550724637681,0.26014492753623186
0.4,10,ranked_pairs,1.0,0.7963768115942029,0.2036231884057971
0.4,11,leader,0.5833333333333334,0.8981884057971015,0.10181159420289855
0.4,11,lww,1.0,0.6695652173913044,0.33043478260869563
0.4,11,ranked_pairs,1.0,0.7231884057971014,0.2768115942028985
0.4,12,leader,0.5416666666666666,0.9083333333333333,0.09166666666666666
0.4,12,lww,1.0,0.6971014492753623,0.30289855072463767
0.4,12,ranked_pairs,1.0,0.7347826086956522,0.26521739130434785
0.4,13,leader,0.7916666666666666,0.8597826086956522,0.14021739130434782
0.4,13,lww,1.0,0.6076086956521739,0.3923913043478261
0.4,13,ranked_pairs,1.0,0.7576086956521739,0.24239130434782608
0.4,14,leader,0.6666666666666666,0.8782608695652174,0.12173913043478261
0.4,14,lww,1.0,0.6702898550724637,0.32971014492753625
0.4,14,ranked_pairs,1.0,0.7695652173913043,0.23043478260869565
0.5,0,leader,0.5833333333333334,0.8677536231884058,0.1322463768115942
0.5,0,lww,1.0,0.6786231884057972,0.3213768115942029
0.5,0,ranked_pairs,1.0,0.747463768115942,0.252536231884058
0.5,1,leader,0.375,0.9623188405797102,0.03768115942028986
0.5,1,lww,1.0,0.6931159420289855,0.3068840579710145
0.5,1,ranked_pairs,1.0,0.756159420289855,0.24384057971014492
0.5,2,leader,0.4583333333333333,0.9329710144927537,0.06702898550724638
0.5,2,lww,1.0,0.6199275362318841,0.38007246376811593
0.5,2,ranked_pairs,1.0,0.7409420289855073,0.25905797101449274
0.5,3,leader,0.375,0.9681159420289855,0.03188405797101449
0.5,3,lww,1.0,0.6793478260869565,0.32065217391304346
0.5,3,ranked_pairs,1.0,0.7916666666666666,0.20833333333333334
0.5,4,leader,0.6666666666666666,0.893840579710145,0.10615942028985507
0.5,4,lww,1.0,0.6684782608695652,0.33152173913043476
0.5,4,ranked_pairs,1.0,0.7960144927536232,0.20398550724637682
0.5,5,leader,0.5833333333333334,0.9039855072463768,0.09601449275362318
0.5,5,lww,1.0,0.6713768115942029,0.32862318840579713
0.5,5,ranked_pairs,1.0,0.7286231884057971,0.2713768115942029
0.5,6,leader,0.625,0.9159420289855073,0.08405797101449275
0.5,6,lww,1.0,0.6626811594202899,0.3373188405797101
0.5,6,ranked_pairs,1.0,0.7670289855072464,0.23297101449275362
0.5,7,leader,0.4166666666666667,0.9307971014492754,0.06920289855072463
0.5,7,lww,1.0,0.6528985507246376,0.3471014492753623
0.5,7,ranked_pairs,1.0,0.7768115942028986,0.22318840579710145
0.5,8,leader,0.5416666666666666,0.8844202898550725,0.11557971014492753
0.5,8,lww,1.0,0.6217391304347826,0.3782608695652174
0.5,8,ranked_pairs,1.0,0.7492753623188406,0.25072463768115943
0.5,9,leader,0.4583333333333333,0.9365942028985508,0.06340579710144928
0.5,9,lww,1.0,0.6543478260869565,0.3456521739130435
0.5,9,ranked_pairs,1.0,0.736231884057971,0.263768115942029
0.5,10,leader,0.5416666666666666,0.9021739130434783,0.09782608695652174
0.5,10,lww,1.0,0.7242753623188406,0.2757246376811594
0.5,10,ranked_pairs,1.0,0.7670289855072464,0.23297101449275362
0.5,11,leader,0.625,0.8942028985507247,0.10579710144927536
0.5,11,lww,1.0,0.6753623188405797,0.32463768115942027
0.5,11,ranked_pairs,1.0,0.758695652173913,0.24130434782608695
0.5,12,leader,0.4166666666666667,0.9409420289855073,0.059057971014492755
0.5,12,lww,1.0,0.6909420289855073,0.3090579710144927
0.5,12,ranked_pairs,1.0,0.7525362318840579,0.24746376811594203
0.5,13,leader,0.4583333333333333,0.9449275362318841,0.05507246376811594
0.5,13,lww,1.0,0.6601449275362319,0.3398550724637681
0.5,13,ranked_pairs,1.0,0.7420289855072464,0.2579710144927536
0.5,14,leader,0.5,0.9152173913043479,0.08478260869565217
0.5,14,lww,1.0,0.6760869565217391,0.3239130434782609
0.5,14,ranked_pairs,1.0,0.7289855072463768,0.2710144927536232
