conflict,trial,strategy,M,causal_density,tau_causal,tau_contested,tauhat,info_retention
low,8,vc,24,0.36594202898550726,0,623,0.2257246376811594,0.7742753623188405
low,8,crdt_pure,24,0.36594202898550726,0,599,0.21702898550724636,0.7829710144927536
low,8,crdt_lww,24,0.36594202898550726,110,767,0.3177536231884058,0.6822463768115943
low,8,leader,24,0.36594202898550726,0,211,0.07644927536231884,0.9235507246376812
low,8,ranked_pairs,24,0.36594202898550726,0,453,0.1641304347826087,0.8358695652173913
low,9,lww,24,0.32608695652173914,100,954,0.3818840579710145,0.6181159420289855
low,9,vc,24,0.32608695652173914,0,694,0.2514492753623188,0.7485507246376812
low,9,crdt_pure,24,0.32608695652173914,0,650,0.23550724637681159,0.7644927536231885
low,9,crdt_lww,24,0.32608695652173914,100,954,0.3818840579710145,0.6181159420289855
low,9,leader,24,0.32608695652173914,0,289,0.10471014492753623,0.8952898550724637
low,9,ranked_pairs,24,0.32608695652173914,0,398,0.14420289855072463,0.8557971014492753
low,10,lww,24,0.4311594202898551,50,782,0.30144927536231886,0.6985507246376812
low,10,vc,24,0.4311594202898551,0,440,0.15942028985507245,0.8405797101449275
low,10,crdt_pure,24,0.4311594202898551,0,602,0.21811594202898552,0.7818840579710145
low,10,crdt_lww,24,0.4311594202898551,50,782,0.30144927536231886,0.6985507246376812
low,10,leader,24,0.4311594202898551,0,378,0.13695652173913042,0.8630434782608696
low,10,ranked_pairs,24,0.4311594202898551,0,360,0.13043478260869565,0.8695652173913043
low,11,lww,24,0.3333333333333333,70,812,0.31956521739130433,0.6804347826086956
low,11,vc,24,0.3333333333333333,0,542,0.1963768115942029,0.8036231884057972
low,11,crdt_pure,24,0.3333333333333333,0,638,0.23115942028985506,0.768840579710145
low,11,crdt_lww,24,0.3333333333333333,70,812,0.31956521739130433,0.6804347826086956
low,11,leader,24,0.3333333333333333,0,410,0.14855072463768115,0.8514492753623188
low,11,ranked_pairs,24,0.3333333333333333,0,444,0.1608695652173913,0.8391304347826087
low,12,lww,24,0.35507246376811596,70,730,0.2898550724637681,0.7101449275362319
low,12,vc,24,0.35507246376811596,0,638,0.23115942028985506,0.768840579710145
low,12,crdt_pure,24,0.35507246376811596,0,656,0.23768115942028986,0.7623188405797101
low,12,crdt_lww,24,0.35507246376811596,70,730,0.2898550724637681,0.7101449275362319
low,12,leader,24,0.35507246376811596,0,218,0.07898550724637682,0.9210144927536232
low,12,ranked_pairs,24,0.35507246376811596,0,514,0.186231884057971,0.813768115942029
low,13,lww,24,0.34057971014492755,40,686,0.26304347826086955,0.7369565217391305
low,13,vc,24,0.34057971014492755,0,654,0.23695652173913043,0.7630434782608696
low,13,crdt_pure,24,0.34057971014492755,0,586,0.21231884057971015,0.7876811594202898
low,13,crdt_lww,24,0.34057971014492755,40,686,0.26304347826086955,0.7369565217391305
low,13,leader,24,0.34057971014492755,0,179,0.06485507246376812,0.9351449275362319
low,13,ranked_pairs,24,0.34057971014492755,0,470,0.17028985507246377,0.8297101449275363
low,14,lww,24,0.322463768115942,40,701,0.2684782608695652,0.7315217391304347
low,14,vc,24,0.322463768115942,0,685,0.24818840579710144,0.7518115942028986
low,14,crdt_pure,24,0.322463768115942,0,573,0.2076086956521739,0.7923913043478261
low,14,crdt_lww,24,0.322463768115942,40,701,0.2684782608695652,0.7315217391304347
low,14,leader,24,0.322463768115942,0,321,0.11630434782608695,0.883695652173913
low,14,ranked_pairs,24,0.322463768115942,0,477,0.17282608695652174,0.8271739130434783
high,0,lww,24,0.11594202898550725,20,704,0.26231884057971017,0.7376811594202899
high,0,vc,24,0.11594202898550725,0,1028,0.372463768115942,0.627536231884058
high,0,crdt_pure,24,0.11594202898550725,0,720,0.2608695652173913,0.7391304347826086
high,0,crdt_lww,24,0.11594202898550725,20,704,0.26231884057971017,0.7376811594202899
high,0,leader,24,0.11594202898550725,0,159,0.057608695652173914,0.942391304347826
high,0,ranked_pairs,24,0.11594202898550725,0,570,0.20652173913043478,0.7934782608695652
high,1,lww,24,0.07971014492753623,30,1128,0.41956521739130437,0.5804347826086956
high,1,vc,24,0.07971014492753623,0,1090,0.39492753623188404,0.605072463768116
high,1,crdt_pure,24,0.07971014492753623,0,972,0.3521739130434783,0.6478260869565218
high,1,crdt_lww,24,0.07971014492753623,30,1128,0.41956521739130437,0.5804347826086956
high,1,leader,24,0.07971014492753623,0,358,0.12971014492753624,0.8702898550724638
high,1,ranked_pairs,24,0.07971014492753623,0,772,0.2797101449275362,0.7202898550724638
high,2,lww,24,0.11594202898550725,10,856,0.31376811594202897,0.6862318840579711
high,2,vc,24,0.11594202898550725,0,960,0.34782608695652173,0.6521739130434783
high,2,crdt_pure,24,0.11594202898550725,0,762,0.27608695652173915,0.7239130434782608
high,2,crdt_lww,24,0.11594202898550725,10,856,0.31376811594202897,0.6862318840579711
high,2,leader,24,0.11594202898550725,0,104,0.03768115942028986,0.9623188405797102
high,2,ranked_pairs,24,0.11594202898550725,0,670,0.2427536231884058,0.7572463768115942
high,3,lww,24,0.07246376811594203,10,894,0.32753623188405795,0.672463768115942
high,3,vc,24,0.07246376811594203,0,1030,0.37318840579710144,0.6268115942028986
high,3,crdt_pure,24,0.07246376811594203,0,832,0.30144927536231886,0.6985507246376812
high,3,crdt_lww,24,0.07246376811594203,10,894,0.32753623188405795,0.672463768115942
high,3,leader,24,0.07246376811594203,0,202,0.07318840579710145,0.9268115942028985
high,3,ranked_pairs,24,0.07246376811594203,0,682,0.24710144927536232,0.7528985507246377
high,4,lww,24,0.09057971014492754,10,732,0.2688405797101449,0.731159420289855
high,4,vc,24,0.09057971014492754,0,790,0.286231884057971,0.713768115942029
high,4,crdt_pure,24,0.09057971014492754,0,738,0.2673913043478261,0.7326086956521739
high,4,crdt_lww,24,0.09057971014492754,10,732,0.2688405797101449,0.731159420289855
high,4,leader,24,0.09057971014492754,0,81,0.029347826086956522,0.9706521739130435
high,4,ranked_pairs,24,0.09057971014492754,0,616,0.22318840579710145,0.7768115942028986
high,5,lww,24,0.12318840579710146,30,841,0.3155797101449275,0.6844202898550724
high,5,vc,24,0.12318840579710146,0,1089,0.39456521739130435,0.6054347826086957
high,5,crdt_pure,24,0.12318840579710146,0,769,0.2786231884057971,0.721376811594203
high,5,crdt_lww,24,0.12318840579710146,30,841,0.3155797101449275,0.6844202898550724
high,5,leader,24,0.12318840579710146,0,123,0.04456521739130435,0.9554347826086956
high,5,ranked_pairs,24,0.12318840579710146,0,663,0.24021739130434783,0.7597826086956522
high,6,lww,24,0.10144927536231885,0,803,0.29094202898550725,0.7090579710144927
high,6,vc,24,0.10144927536231885,0,1039,0.3764492753623188,0.6235507246376812
high,6,crdt_pure,24,0.10144927536231885,0,741,0.2684782608695652,0.7315217391304347
high,6,crdt_lww,24,0.10144927536231885,0,803,0.29094202898550725,0.7090579710144927
high,6,leader,24,0.10144927536231885,0,164,0.059420289855072465,0.9405797101449276
high,6,ranked_pairs,24,0.10144927536231885,0,645,0.23369565217391305,0.7663043478260869
high,7,lww,24,0.12318840579710146,50,1099,0.41630434782608694,0.5836956521739131
high,7,vc,24,0.12318840579710146,0,871,0.3155797101449275,0.6844202898550724
high,7,crdt_pure,24,0.12318840579710146,0,931,0.3373188405797101,0.6626811594202899
high,7,crdt_lww,24,0.12318840579710146,50,1099,0.41630434782608694,0.5836956521739131
high,7,leader,24,0.12318840579710146,0,128,0.0463768115942029,0.9536231884057971
high,7,ranked_pairs,24,0.12318840579710146,0,681,0.2467391304347826,0.7532608695652174
high,8,lww,24,0.10144927536231885,0,918,0.33260869565217394,0.6673913043478261
high,8,vc,24,0.10144927536231885,0,1010,0.36594202898550726,0.6340579710144927
high,8,crdt_pure,24,0.10144927536231885,0,796,0.28840579710144926,0.7115942028985507
high,8,crdt_lww,24,0.10144927536231885,0,918,0.33260869565217394,0.6673913043478261
high,8,leader,24,0.10144927536231885,0,20,0.007246376811594203,0.9927536231884058
high,8,ranked_pairs,24,0.10144927536231885,0,746,0.2702898550724638,0.7297101449275363
high,9,lww,24,0.11231884057971014,10,935,0.3423913043478261,0.6576086956521738
high,9,vc,24,0.11231884057971014,0,909,0.3293478260869565,0.6706521739130435
high,9,crdt_pure,24,0.11231884057971014,0,829,0.30036231884057973,0.6996376811594203
high,9,crdt_lww,24,0.11231884057971014,10,935,0.3423913043478261,0.6576086956521738
high,9,leader,24,0.11231884057971014,0,53,0.01920289855072464,0.9807971014492753
high,9,ranked_pairs,24,0.11231884057971014,0,629,0.2278985507246377,0.7721014492753623
high,10,lww,24,0.07608695652173914,30,940,0.35144927536231885,0.6485507246376812
high,10,vc,24,0.07608695652173914,0,980,0.35507246376811596,0.644927536231884
high,10,crdt_pure,24,0.07608695652173914,0,802,0.29057971014492756,0.7094202898550724
high,10,crdt_lww,24,0.07608695652173914,30,940,0.35144927536231885,0.6485507246376812
high,10,leader,24,0.07608695652173914,0,287,0.10398550724637681,0.8960144927536232
high,10,ranked_pairs,24,0.07608695652173914,0,628,0.22753623188405797,0.7724637681159421
high,11,lww,24,0.08695652173913043,10,904,0.33115942028985507,0.6688405797101449
high,11,vc,24,0.08695652173913043,0,1134,0.4108695652173913,0.5891304347826087
high,11,crdt_pure,24,0.08695652173913043,0,940,0.34057971014492755,0.6594202898550725
high,11,crdt_lww,24,0.08695652173913043,10,904,0.33115942028985507,0.6688405797101449
high,11,leader,24,0.08695652173913043,0,96,0.034782608695652174,0.9652173913043478
high,11,ranked_pairs,24,0.08695652173913043,0,726,0.26304347826086955,0.7369565217391305
high,12,lww,24,0.08333333333333333,0,957,0.3467391304347826,0.6532608695652173
high,12,vc,24,0.08333333333333333,0,945,0.3423913043478261,0.6576086956521738
high,12,crdt_pure,24,0.08333333333333333,0,933,0.33804347826086956,0.6619565217391304
high,12,crdt_lww,24,0.08333333333333333,0,957,0.3467391304347826,0.6532608695652173
high,12,leader,24,0.08333333333333333,0,112,0.04057971014492753,0.9594202898550724
high,12,ranked_pairs,24,0.08333333333333333,0,727,0.2634057971014493,0.7365942028985507
high,13,lww,24,0.09420289855072464,30,950,0.35507246376811596,0.644927536231884
high,13,vc,24,0.09420289855072464,0,838,0.3036231884057971,0.6963768115942028
high,13,crdt_pure,24,0.09420289855072464,0,816,0.2956521739130435,0.7043478260869565
high,13,crdt_lww,24,0.09420289855072464,30,950,0.35507246376811596,0.644927536231884
high,13,leader,24,0.09420289855072464,0,71,0.02572463768115942,0.9742753623188406
high,13,ranked_pairs,24,0.09420289855072464,0,676,0.24492753623188407,0.7550724637681159
high,14,lww,24,0.11956521739130435,40,858,0.3253623188405797,0.6746376811594204
high,14,vc,24,0.11956521739130435,0,922,0.33405797101449275,0.6659420289855073
high,14,crdt_pure,24,0.11956521739130435,0,772,0.2797101449275362,0.7202898550724638
high,14,crdt_lww,24,0.11956521739130435,40,858,0.3253623188405797,0.6746376811594204
high,14,leader,24,0.11956521739130435,0,223,0.08079710144927536,0.9192028985507247
high,14,ranked_pairs,24,0.11956521739130435,0,612,0.2217391304347826,0.7782608695652173
