minority_frac,trial,strategy,ops_retained,info_retention,tauhat
0.2,14,ranked_pairs,1.0,0.8063380281690141,0.1936619718309859
0.3,0,leader,0.5416666666666666,0.9222894369474174,0.0777105630525826
0.3,0,lww,1.0,0.7315030246626337,0.2684969753373662
0.3,0,ranked_pairs,1.0,0.7929269427640764,0.20707305723592367
0.3,1,leader,0.5416666666666666,0.8803106441297396,0.11968935587026039
0.3,1,lww,1.0,0.6729100045682961,0.327089995431704
0.3,1,ranked_pairs,1.0,0.7798081315669255,0.22019186843307445
0.3,2,leader,0.7083333333333334,0.8409760201935212,0.15902397980647875
0.3,2,lww,1.0,0.7147665124106015,0.2852334875893984
0.3,2,ranked_pairs,1.0,0.7745056794278502,0.22549432057214977
0.3,3,leader,0.625,0.8626226583407672,0.13737734165923282
0.3,3,lww,1.0,0.6703835860838536,0.3296164139161463
0.3,3,ranked_pairs,1.0,0.8233719892952721,0.17662801070472792
0.3,4,leader,0.75,0.846767422334173,0.15323257766582704
0.3,4,lww,1.0,0.7455919395465995,0.25440806045340053
0.3,4,ranked_pairs,1.0,0.8110831234256927,0.1889168765743073
0.3,5,leader,0.625,0.8438761776581427,0.15612382234185734
0.3,5,lww,1.0,0.7209510991475998,0.2790489008524002
0.3,5,ranked_pairs,1.0,0.7541498429789143,0.2458501570210857
0.3,6,leader,0.5833333333333334,0.8903115663679044,0.1096884336320956
0.3,6,lww,1.0,0.657703798548869,0.34229620145113104
0.3,6,ranked_pairs,1.0,0.754588134869825,0.245411865130175
0.3,7,leader,0.625,0.8517284464806331,0.14827155351936694
0.3,7,lww,1.0,0.711786755518534,0.28821324448146607
0.3,7,ranked_pairs,1.0,0.8059142024156601,0.19408579758433986
0.3,8,leader,0.875,0.7389541953790029,0.26104580462099714
0.3,8,lww,1.0,0.637211187677341,0.3627888123226591
0.3,8,ranked_pairs,1.0,0.7413862991487636,0.2586137008512363
0.3,9,leader,0.6666666666666666,0.8999561211057481,0.10004387889425187
0.3,9,lww,1.0,0.6910925844668714,0.30890741553312856
0.3,9,ranked_pairs,1.0,0.7836770513383062,0.21632294866169371
0.3,10,leader,0.7916666666666666,0.8461174242424243,0.15388257575757575
0.3,10,lww,1.0,0.6946022727272727,0.3053977272727273
0.3,10,ranked_pairs,1.0,0.787405303030303,0.21259469696969696
0.3,11,leader,0.875,0.782051282051282,0.21794871794871795
0.3,11,lww,1.0,0.698054818744474,0.3019451812555261
0.3,11,ranked_pairs,1.0,0.8094606542882405,0.1905393457117595
0.3,12,leader,0.7083333333333334,0.7923937360178971,0.2076062639821029
0.3,12,lww,1.0,0.7225950782997763,0.27740492170022374
0.3,12,ranked_pairs,1.0,0.7655480984340045,0.23445190156599552
0.3,13,leader,0.6666666666666666,0.8411483253588516,0.15885167464114833
0.3,13,lww,1.0,0.6339712918660287,0.3660287081339713
0.3,13,ranked_pairs,1.0,0.7090909090909091,0.2909090909090909
0.3,14,leader,0.75,0.8434014869888475,0.1565985130111524
0.3,14,lww,1.0,0.7425650557620818,0.25743494423791824
0.3,14,ranked_pairs,1.0,0.8085501858736059,0.19144981412639406
0.4,0,leader,0.4583333333333333,0.9279279279279279,0.07207207207207207
0.4,0,lww,1.0,0.6518018018018018,0.3481981981981982
0.4,0,ranked_pairs,1.0,0.7639639639639639,0.23603603603603604
0.4,1,leader,0.625,0.8713656387665198,0.12863436123348018
0.4,1,lww,1.0,0.6713656387665199,0.32863436123348017
0.4,1,ranked_pairs,1.0,0.748898678414097,0.2511013215859031
0.4,2,leader,0.375,0.9579794367456415,0.04202056325435852
0.4,2,lww,1.0,0.6861868573983013,0.3138131426016987
0.4,2,ranked_pairs,1.0,0.7733571747876621,0.22664282521233794
0.4,3,leader,0.4583333333333333,0.9177355152587351,0.08226448474126492
0.4,3,lww,1.0,0.6859796550199027,0.3140203449800973
0.4,3,ranked_pairs,1.0,0.7744360902255639,0.22556390977443608
0.4,4,leader,0.625,0.8659711075441412,0.13402889245585875
0.4,4,lww,1.0,0.6504815409309792,0.34951845906902085
0.4,4,ranked_pairs,1.0,0.7776886035313002,0.22231139646869985
0.4,5,leader,0.5833333333333334,0.8857509627727856,0.11424903722721438
0.4,5,lww,1.0,0.7163029525032092,0.28369704749679076
0.4,5,ranked_pairs,1.0,0.7672229353872486,0.23277706461275138
0.4,6,leader,0.6666666666666666,0.8728110599078341,0.1271889400921659
0.4,6,lww,1.0,0.6235023041474654,0.37649769585253456
0.4,6,ranked_pairs,1.0,0.7820276497695853,0.21797235023041475
0.4,7,leader,0.6666666666666666,0.846875,0.153125
0.4,7,lww,1.0,0.696875,0.303125
0.4,7,ranked_pairs,1.0,0.79375,0.20625
0.4,8,leader,0.625,0.9001721170395869,0.09982788296041308
0.4,8,lww,1.0,0.7482788296041308,0.25172117039586916
0.4,8,ranked_pairs,1.0,0.7762478485370051,0.22375215146299485
0.4,9,leader,0.6666666666666666,0.9042944785276074,0.09570552147239264
0.4,9,lww,1.0,0.6899795501022494,0.3100204498977505
0.4,9,ranked_pairs,1.0,0.8028629856850715,0.19713701431492842
0.4,10,leader,0.375,0.9668989547038328,0.033101045296167246
0.4,10,lww,1.0,0.774390243902439,0.22560975609756098
0.4,10,ranked_pairs,1.0,0.8127177700348432,0.18728222996515678
0.4,11,leader,0.5833333333333334,0.9144965277777778,0.08550347222222222
0.4,11,lww,1.0,0.7256944444444444,0.2743055555555556
0.4,11,ranked_pairs,1.0,0.7834201388888888,0.2165798611111111
0.4,12,leader,0.5416666666666666,0.9246389891696751,0.07536101083032491
0.4,12,lww,1.0,0.7391696750902528,0.2608303249097473
0.4,12,ranked_pairs,1.0,0.7698555956678701,0.23014440433212996
0.4,13,leader,0.7916666666666666,0.8492230155396892,0.1507769844603108
0.4,13,lww,1.0,0.627887442251155,0.372112557748845
0.4,13,ranked_pairs,1.0,0.7639647207055859,0.23603527929441412
0.4,14,leader,0.6666666666666666,0.8962765957446809,0.10372340425531915
0.4,14,lww,1.0,0.7132092198581561,0.28679078014184395
0.4,14,ranked_pairs,1.0,0.7881205673758865,0.21187943262411346
0.5,0,leader,0.5833333333333334,0.867237687366167,0.13276231263383298
0.5,0,lww,1.0,0.7314775160599571,0.2685224839400428
0.5,0,ranked_pairs,1.0,0.7764453961456103,0.22355460385438972
0.5,1,leader,0.375,0.9720575783234547,0.0279424216765453
0.5,1,lww,1.0,0.7265029635901779,0.2734970364098222
0.5,1,ranked_pairs,1.0,0.7997459779847587,0.2002540220152413
0.5,2,leader,0.4583333333333333,0.93804920913884,0.06195079086115993
0.5,2,lww,1.0,0.624340949033392,0.37565905096660807
0.5,2,ranked_pairs,1.0,0.7631810193321616,0.23681898066783832
0.5,3,leader,0.375,0.9642087106511428,0.035791289348857266
0.5,3,lww,1.0,0.6735661923242777,0.3264338076757223
0.5,3,ranked_pairs,1.0,0.7938766709788703,0.2061233290211298
0.5,4,leader,0.6666666666666666,0.8297968397291197,0.17020316027088037
0.5,4,lww,1.0,0.6690744920993228,0.3309255079006772
0.5,4,ranked_pairs,1.0,0.8063205417607223,0.19367945823927765
0.5,5,leader,0.5833333333333334,0.9088159031979257,0.09118409680207433
0.5,5,lww,1.0,0.7147796024200519,0.28522039757994816
0.5,5,ranked_pairs,1.0,0.7631806395851339,0.23681936041486604
0.5,6,leader,0.625,0.9112903225806451,0.08870967741935484
0.5,6,lww,1.0,0.666383701188455,0.333616298811545
0.5,6,ranked_pairs,1.0,0.782258064516129,0.21774193548387097
0.5,7,leader,0.4166666666666667,0.9376334899615549,0.06236651003844511
0.5,7,lww,1.0,0.6710807347287484,0.3289192652712516
0.5,7,ranked_pairs,1.0,0.7911149081589064,0.20888509184109355
0.5,8,leader,0.5416666666666666,0.8897424310890194,0.11025756891098057
0.5,8,lww,1.0,0.6502485314053321,0.3497514685946679
0.5,8,ranked_pairs,1.0,0.7582467239042024,0.24175327609579755
0.5,9,leader,0.4583333333333333,0.9325842696629214,0.06741573033707865
0.5,9,lww,1.0,0.6716604244694132,0.3283395755305868
0.5,9,ranked_pairs,1.0,0.7553058676654183,0.24469413233458176
0.5,10,leader,0.5416666666666666,0.9067315490673155,0.09326845093268452
0.5,10,lww,1.0,0.7538523925385239,0.24614760746147607
0.5,10,ranked_pairs,1.0,0.7992700729927007,0.20072992700729927
0.5,11,leader,0.625,0.8784107228338918,0.12158927716610819
0.5,11,lww,1.0,0.6965055050263285,0.3034944949736716
0.5,11,ranked_pairs,1.0,0.7644806127333652,0.23551938726663477
0.5,12,leader,0.4166666666666667,0.9236842105263158,0.07631578947368421
0.5,12,lww,1.0,0.7048245614035088,0.2951754385964912
0.5,12,ranked_pairs,1.0,0.7820175438596491,0.2179824561403509
0.5,13,leader,0.4583333333333333,0.944,0.056
0.5,13,lww,1.0,0.6799999999999999,0.32
0.5,13,ranked_pairs,1.0,0.7493333333333334,0.25066666666666665
0.5,14,leader,0.5,0.9330316742081448,0.0669683257918552
0.5,14,lww,1.0,0.7199095022624434,0.28009049773755657
0.5,14,ranked_pairs,1.0,0.7746606334841629,0.2253393665158371
