noncomm,trial,strategy,semantic_validity,auto_coverage,info_retention
0.1,13,ranked_pairs,1.0,1.0,0.7580645161290323
0.1,13,vc,1.0,1.0,0.6054925893635571
0.1,14,crdt_pure,1.0,1.0,0.7105382180009046
0.1,14,crdt_lww,1.0,1.0,0.6865671641791045
0.1,14,lww,1.0,1.0,0.6865671641791045
0.1,14,ranked_pairs,1.0,1.0,0.7788331071913162
0.1,14,vc,1.0,1.0,0.6639529624604251
0.2,0,crdt_pure,1.0,0.8333333333333334,0.726573110004527
0.2,0,crdt_lww,1.0,1.0,0.740153915799004
0.2,0,lww,1.0,1.0,0.740153915799004
0.2,0,ranked_pairs,1.0,1.0,0.7876867360796741
0.2,0,vc,0.5,0.8333333333333334,0.6120416478044364
0.2,1,crdt_pure,1.0,1.0,0.7811059907834101
0.2,1,crdt_lww,1.0,1.0,0.7599078341013825
0.2,1,lww,1.0,1.0,0.7599078341013825
0.2,1,ranked_pairs,1.0,1.0,0.7958525345622119
0.2,1,vc,1.0,1.0,0.5866359447004608
0.2,2,crdt_pure,1.0,0.9166666666666666,0.7451858486341245
0.2,2,crdt_lww,1.0,1.0,0.7586206896551724
0.2,2,lww,1.0,1.0,0.7586206896551724
0.2,2,ranked_pairs,1.0,1.0,0.7877295118674429
0.2,2,vc,1.0,0.9166666666666666,0.6668159426780116
0.2,3,crdt_pure,1.0,0.7916666666666666,0.7207014542343884
0.2,3,crdt_lww,0.5,1.0,0.6026518391787853
0.2,3,lww,0.5,1.0,0.6026518391787853
0.2,3,ranked_pairs,1.0,1.0,0.7750213857998289
0.2,3,vc,0.5,0.7916666666666666,0.6753635585970915
0.2,4,crdt_pure,1.0,0.8333333333333334,0.7425339366515837
0.2,4,crdt_lww,1.0,1.0,0.679185520361991
0.2,4,lww,1.0,1.0,0.679185520361991
0.2,4,ranked_pairs,1.0,1.0,0.7610859728506787
0.2,4,vc,1.0,0.8333333333333334,0.597737556561086
0.2,5,crdt_pure,1.0,1.0,0.7784514925373134
0.2,5,crdt_lww,1.0,1.0,0.7224813432835822
0.2,5,lww,1.0,1.0,0.7224813432835822
0.2,5,ranked_pairs,1.0,1.0,0.8036380597014925
0.2,5,vc,1.0,1.0,0.6590485074626866
0.2,6,crdt_pure,1.0,0.9166666666666666,0.7120658135283364
0.2,6,crdt_lww,1.0,1.0,0.6887568555758683
0.2,6,lww,1.0,1.0,0.6887568555758683
0.2,6,ranked_pairs,1.0,1.0,0.7550274223034735
0.2,6,vc,1.0,0.9166666666666666,0.6782449725776964
0.2,7,crdt_pure,1.0,0.9166666666666666,0.8040385497934832
0.2,7,crdt_lww,1.0,1.0,0.7154658100045892
0.2,7,lww,1.0,1.0,0.7154658100045892
0.2,7,ranked_pairs,1.0,1.0,0.8283616337769619
0.2,7,vc,1.0,0.9166666666666666,0.685176686553465
0.2,8,crdt_pure,1.0,0.9166666666666666,0.7264957264957265
0.2,8,crdt_lww,1.0,1.0,0.6944444444444444
0.2,8,lww,1.0,1.0,0.6944444444444444
0.2,8,ranked_pairs,1.0,1.0,0.7594017094017094
0.2,8,vc,1.0,0.9166666666666666,0.5927350427350427
0.2,9,crdt_pure,0.8,0.8333333333333334,0.7482014388489209
0.2,9,crdt_lww,1.0,1.0,0.7046127803639441
0.2,9,lww,1.0,1.0,0.7046127803639441
0.2,9,ranked_pairs,0.8,1.0,0.7837494710114261
0.2,9,vc,0.8,0.8333333333333334,0.6081252644942869
0.2,10,crdt_pure,0.6666666666666666,0.875,0.728054298642534
0.2,10,crdt_lww,0.6666666666666666,1.0,0.6606334841628959
0.2,10,lww,0.6666666666666666,1.0,0.6606334841628959
0.2,10,ranked_pairs,1.0,1.0,0.7520361990950226
0.2,10,vc,1.0,0.875,0.5900452488687783
0.2,11,crdt_pure,1.0,0.875,0.7753044939101218
0.2,11,crdt_lww,0.6666666666666666,1.0,0.7215455690886182
0.2,11,lww,0.6666666666666666,1.0,0.7215455690886182
0.2,11,ranked_pairs,1.0,1.0,0.8084838303233935
0.2,11,vc,1.0,0.875,0.6854262914741704
0.2,12,crdt_pure,1.0,1.0,0.6630716134598792
0.2,12,crdt_lww,1.0,1.0,0.6151855047454702
0.2,12,lww,1.0,1.0,0.6151855047454702
0.2,12,ranked_pairs,1.0,1.0,0.7389991371872304
0.2,12,vc,1.0,1.0,0.6005176876617774
0.2,13,crdt_pure,1.0,1.0,0.7518311072813443
0.2,13,crdt_lww,1.0,1.0,0.7212408444635933
0.2,13,lww,1.0,1.0,0.7212408444635933
0.2,13,ranked_pairs,1.0,1.0,0.7914691943127963
0.2,13,vc,1.0,1.0,0.7014218009478673
0.2,14,crdt_pure,1.0,0.9166666666666666,0.7972149695387294
0.2,14,crdt_lww,1.0,1.0,0.7067014795474326
0.2,14,lww,1.0,1.0,0.7067014795474326
0.2,14,ranked_pairs,1.0,1.0,0.8237597911227155
0.2,14,vc,1.0,0.9166666666666666,0.7280243690165361
0.3,0,crdt_pure,1.0,1.0,0.725598526703499
0.3,0,crdt_lww,1.0,1.0,0.6551565377532229
0.3,0,lww,1.0,1.0,0.6551565377532229
0.3,0,ranked_pairs,1.0,1.0,0.7707182320441989
0.3,0,vc,1.0,1.0,0.6869244935543278
0.3,1,crdt_pure,1.0,0.7083333333333334,0.6577068458630828
0.3,1,crdt_lww,1.0,1.0,0.6232675346493071
0.3,1,lww,1.0,1.0,0.6232675346493071
0.3,1,ranked_pairs,1.0,1.0,0.7026459470810584
0.3,1,vc,0.8,0.7083333333333333,0.5661486770264594
0.3,2,crdt_pure,1.0,0.9166666666666666,0.7351305091998288
0.3,2,crdt_lww,1.0,1.0,0.7081728712023962
0.3,2,lww,1.0,1.0,0.7081728712023962
0.3,2,ranked_pairs,1.0,1.0,0.762943945228926
0.3,2,vc,1.0,0.9166666666666666,0.6512623020967052
0.3,3,crdt_pure,0.75,0.7916666666666666,0.7257582229816317
0.3,3,crdt_lww,1.0,1.0,0.6967108073472874
0.3,3,lww,1.0,1.0,0.6967108073472874
0.3,3,ranked_pairs,1.0,1.0,0.7501067919692439
0.3,3,vc,0.75,0.7916666666666666,0.5023494233233661
0.3,4,crdt_pure,0.6666666666666666,0.8333333333333334,0.7115628970775095
0.3,4,crdt_lww,0.6666666666666666,1.0,0.6692079627276577
0.3,4,lww,0.6666666666666666,1.0,0.6692079627276577
0.3,4,ranked_pairs,0.6666666666666666,1.0,0.7734011012282931
0.3,4,vc,0.6666666666666666,0.8333333333333334,0.6234646336298179
0.3,5,crdt_pure,1.0,0.8333333333333334,0.7625590382138256
0.3,5,crdt_lww,1.0,1.0,0.678402747960498
0.3,5,lww,1.0,1.0,0.678402747960498
0.3,5,ranked_pairs,1.0,1.0,0.78531558608845
0.3,5,vc,1.0,0.8333333333333334,0.6689566337483899
0.3,6,crdt_pure,0.8333333333333334,0.8333333333333334,0.6575342465753424
0.3,6,crdt_lww,0.8333333333333334,1.0,0.6254133207368918
0.3,6,lww,0.8333333333333334,1.0,0.6254133207368918
0.3,6,ranked_pairs,0.8333333333333334,1.0,0.7170524326877656
0.3,6,vc,0.8333333333333334,0.8333333333333334,0.6263580538497875
0.3,7,crdt_pure,1.0,1.0,0.6946755407653911
0.3,7,crdt_lww,1.0,1.0,0.6505823627287853
0.3,7,lww,1.0,1.0,0.6505823627287853
0.3,7,ranked_pairs,1.0,1.0,0.7296173044925125
0.3,7,vc,1.0,1.0,0.5594841930116472
0.3,8,crdt_pure,1.0,0.9166666666666666,0.728629579375848
0.3,8,crdt_lww,1.0,1.0,0.6788783355947535
0.3,8,lww,1.0,1.0,0.6788783355947535
0.3,8,ranked_pairs,1.0,1.0,0.7598371777476255
0.3,8,vc,0.6666666666666666,0.9166666666666666,0.634554500226142
0.3,9,crdt_pure,1.0,0.9166666666666666,0.7197098976109215
0.3,9,crdt_lww,1.0,1.0,0.6548634812286689
0.3,9,lww,1.0,1.0,0.6548634812286689
0.3,9,ranked_pairs,1.0,1.0,0.7572525597269625
0.3,9,vc,1.0,0.9166666666666666,0.6305460750853242
0.3,10,crdt_pure,0.6666666666666666,0.9166666666666666,0.6980219780219781
0.3,10,crdt_lww,0.6666666666666666,1.0,0.6852747252747253
0.3,10,lww,0.6666666666666666,1.0,0.6852747252747253
0.3,10,ranked_pairs,0.6666666666666666,1.0,0.7358241758241758
0.3,10,vc,0.6666666666666666,0.9166666666666666,0.5964835164835165
0.3,11,crdt_pure,0.6,0.6666666666666666,0.7185792349726776
0.3,11,crdt_lww,0.6,1.0,0.7017304189435337
0.3,11,lww,0.6,1.0,0.7017304189435337
0.3,11,ranked_pairs,0.6,1.0,0.7636612021857924
0.3,11,vc,0.6,0.6666666666666667,0.6766848816029144
0.3,12,crdt_pure,0.75,0.75,0.7262234533702678
0.3,12,crdt_lww,0.75,1.0,0.6583564173591874
0.3,12,lww,0.75,1.0,0.6583564173591874
0.3,12,ranked_pairs,0.75,1.0,0.7534626038781164
0.3,12,vc,0.75,0.75,0.6112650046168051
0.3,13,crdt_pure,1.0,0.875,0.7163398692810458
0.3,13,crdt_lww,0.6666666666666666,1.0,0.6065359477124184
0.3,13,lww,0.6666666666666666,1.0,0.6065359477124184
0.3,13,ranked_pairs,1.0,1.0,0.747276688453159
0.3,13,vc,0.6666666666666666,0.875,0.5633986928104575
0.3,14,crdt_pure,0.6,0.5833333333333334,0.7184422560429722
0.3,14,crdt_lww,0.8,1.0,0.6468218442256043
0.3,14,lww,0.8,1.0,0.6468218442256043
0.3,14,ranked_pairs,0.6,1.0,0.7488809310653537
0.3,14,vc,0.4,0.5833333333333333,0.6575649059982095
0.4,0,crdt_pure,1.0,0.875,0.7514792899408285
0.4,0,crdt_lww,1.0,1.0,0.6610312764158919
0.4,0,lww,1.0,1.0,0.6610312764158919
0.4,0,ranked_pairs,1.0,1.0,0.783178360101437
0.4,0,vc,1.0,0.875,0.702028740490279
0.4,1,crdt_pure,1.0,0.875,0.69968482665466
0.4,1,crdt_lww,1.0,1.0,0.6713192255740658
0.4,1,lww,1.0,1.0,0.6713192255740658
0.4,1,ranked_pairs,1.0,1.0,0.7266996848266547
0.4,1,vc,1.0,0.875,0.6091850517784781
0.4,2,crdt_pure,0.6666666666666666,0.5416666666666666,0.7253258845437616
0.4,2,crdt_lww,0.6666666666666666,1.0,0.6894785847299814
0.4,2,lww,0.6666666666666666,1.0,0.6894785847299814
0.4,2,ranked_pairs,0.6666666666666666,1.0,0.7774674115456238
0.4,2,vc,0.6666666666666666,0.5416666666666667,0.6322160148975792
0.4,3,crdt_pure,0.625,0.5,0.6725742135578201
0.4,3,crdt_lww,0.625,1.0,0.6597252990695613
0.4,3,lww,0.625,1.0,0.6597252990695613
0.4,3,ranked_pairs,0.625,1.0,0.7337173238812583
0.4,3,vc,0.5,0.5,0.6105449712007089
0.4,4,crdt_pure,1.0,0.7083333333333334,0.7390360399478941
0.4,4,crdt_lww,1.0,1.0,0.5822839774207555
0.4,4,lww,1.0,1.0,0.5822839774207555
0.4,4,ranked_pairs,1.0,1.0,0.7746417716022579
0.4,4,vc,1.0,0.7083333333333333,0.6187581415544942
0.4,5,crdt_pure,0.8333333333333334,0.75,0.7624948368442792
0.4,5,crdt_lww,0.8333333333333334,1.0,0.7298636926889714
0.4,5,lww,0.8333333333333334,1.0,0.7298636926889714
0.4,5,ranked_pairs,0.8333333333333334,1.0,0.7914085088806279
0.4,5,vc,0.8333333333333334,0.75,0.6266005782734407
0.4,6,crdt_pure,0.6666666666666666,0.6666666666666666,0.725598526703499
0.4,6,crdt_lww,0.6666666666666666,1.0,0.6372007366482504
0.4,6,lww,0.6666666666666666,1.0,0.6372007366482504
0.4,6,ranked_pairs,0.8333333333333334,1.0,0.7647329650092081
0.4,6,vc,0.6666666666666666,0.6666666666666667,0.5791896869244936
0.4,7,crdt_pure,1.0,0.625,0.6928838951310862
0.4,7,crdt_lww,1.0,1.0,0.667498959633791
0.4,7,lww,1.0,1.0,0.667498959633791
0.4,7,ranked_pairs,1.0,1.0,0.7357469829379941
0.4,7,vc,0.8571428571428571,0.625,0.6371202663337494
0.4,8,crdt_pure,1.0,0.8333333333333334,0.7291399229781772
0.4,8,crdt_lww,1.0,1.0,0.7133076593923834
0.4,8,lww,1.0,1.0,0.7133076593923834
0.4,8,ranked_pairs,1.0,1.0,0.7830551989730423
0.4,8,vc,1.0,0.8333333333333334,0.5887890457851948
0.4,9,crdt_pure,1.0,0.75,0.7281683833407971
0.4,9,crdt_lww,1.0,1.0,0.6403940886699507
0.4,9,lww,1.0,1.0,0.6403940886699507
0.4,9,ranked_pairs,1.0,1.0,0.7720555306762203
0.4,9,vc,1.0,0.75,0.6135244066278549
0.4,10,crdt_pure,0.8333333333333334,0.8333333333333334,0.7255252570406795
0.4,10,crdt_lww,0.8333333333333334,1.0,0.6991506481895395
0.4,10,lww,0.8333333333333334,1.0,0.6991506481895395
0.4,10,ranked_pairs,0.8333333333333334,1.0,0.7617344658024139
0.4,10,vc,0.8333333333333334,0.8333333333333334,0.5574430040232454
0.4,11,crdt_pure,1.0,0.7916666666666666,0.741655235482396
0.4,11,crdt_lww,0.8,1.0,0.7425697302240513
0.4,11,lww,0.8,1.0,0.7425697302240513
0.4,11,ranked_pairs,1.0,1.0,0.7773205304069501
0.4,11,vc,1.0,0.7916666666666666,0.6369455875628716
0.4,12,crdt_pure,1.0,0.875,0.7514051015996541
0.4,12,crdt_lww,1.0,1.0,0.6809338521400778
0.4,12,lww,1.0,1.0,0.6809338521400778
0.4,12,ranked_pairs,1.0,1.0,0.798530047557285
0.4,12,vc,1.0,0.875,0.7064418504107219
0.4,13,crdt_pure,1.0,0.75,0.7345731191885039
0.4,13,crdt_lww,1.0,1.0,0.6749788672865595
0.4,13,lww,1.0,1.0,0.6749788672865595
0.4,13,ranked_pairs,1.0,1.0,0.753592561284869
0.4,13,vc,1.0,0.75,0.5752324598478444
0.4,14,crdt_pure,0.7142857142857143,0.7916666666666666,0.7117194183062446
0.4,14,crdt_lww,0.7142857142857143,1.0,0.6586826347305389
0.4,14,lww,0.7142857142857143,1.0,0.6586826347305389
0.4,14,ranked_pairs,0.7142857142857143,1.0,0.7544910179640718
0.4,14,vc,0.5714285714285714,0.7916666666666666,0.6231822070145423
0.5,0,crdt_pure,0.6,0.5833333333333334,0.6821941663038746
0.5,0,crdt_lww,0.8,1.0,0.5916412712233348
0.5,0,lww,0.8,1.0,0.5916412712233348
0.5,0,ranked_pairs,0.6,1.0,0.7274706138441445
0.5,0,vc,0.6,0.5833333333333333,0.6181976491075316
0.5,1,crdt_pure,0.8333333333333334,0.5,0.728159645232816
0.5,1,crdt_lww,0.8333333333333334,1.0,0.6753880266075388
0.5,1,lww,0.8333333333333334,1.0,0.6753880266075388
0.5,1,ranked_pairs,1.0,1.0,0.7671840354767184
0.5,1,vc,1.0,0.5,0.6292682926829268
0.5,2,crdt_pure,0.6666666666666666,0.6666666666666666,0.7297297297297297
0.5,2,crdt_lww,0.6666666666666666,1.0,0.6792202038103677
0.5,2,lww,0.6666666666666666,1.0,0.6792202038103677
0.5,2,ranked_pairs,1.0,1.0,0.7598582188746124
0.5,2,vc,0.6666666666666666,0.6666666666666667,0.6278245458573327
0.5,3,crdt_pure,0.6666666666666666,0.5,0.7208297320656871
0.5,3,crdt_lww,0.6666666666666666,1.0,0.6300777873811582
0.5,3,lww,0.6666666666666666,1.0,0.6300777873811582
0.5,3,ranked_pairs,0.6666666666666666,1.0,0.7484874675885912
0.5,3,vc,0.6666666666666666,0.5,0.6555747623163353
0.5,4,crdt_pure,1.0,0.5,0.7211319032405294
0.5,4,crdt_lww,1.0,1.0,0.7092651757188498
0.5,4,lww,1.0,1.0,0.7092651757188498
0.5,4,ranked_pairs,1.0,1.0,0.7412140575079873
0.5,4,vc,0.75,0.5,0.6125057051574623
0.5,5,crdt_pure,0.8,0.75,0.7427066450567261
0.5,5,crdt_lww,1.0,1.0,0.677066450567261
0.5,5,lww,1.0,1.0,0.677066450567261
0.5,5,ranked_pairs,1.0,1.0,0.7811993517017828
0.5,5,vc,0.6,0.75,0.6713938411669368
0.5,6,crdt_pure,0.8,0.7916666666666666,0.7598582188746124
0.5,6,crdt_lww,1.0,1.0,0.7567567567567568
0.5,6,lww,1.0,1.0,0.7567567567567568
0.5,6,ranked_pairs,1.0,1.0,0.7939743021710235
0.5,6,vc,1.0,0.7916666666666666,0.6982720425343376
0.5,7,crdt_pure,0.8571428571428571,0.5833333333333334,0.7607959356477562
0.5,7,crdt_lww,0.8571428571428571,1.0,0.7451312447078746
0.5,7,lww,0.8571428571428571,1.0,0.7451312447078746
0.5,7,ranked_pairs,1.0,1.0,0.781541066892464
0.5,7,vc,0.8571428571428571,0.5833333333333333,0.6519898391193903
0.5,8,crdt_pure,0.75,0.75,0.7695917409666824
0.5,8,crdt_lww,0.75,1.0,0.7212576255279212
0.5,8,lww,0.75,1.0,0.7212576255279212
0.5,8,ranked_pairs,1.0,1.0,0.7939934303144064
0.5,8,vc,1.0,0.75,0.658376349131863
0.5,9,crdt_pure,0.6,0.5416666666666666,0.7316335350043215
0.5,9,crdt_lww,0.4,1.0,0.6767502160760588
0.5,9,lww,0.4,1.0,0.6767502160760588
0.5,9,ranked_pairs,0.4,1.0,0.7692307692307692
0.5,9,vc,0.6,0.5416666666666667,0.5315471045808124
0.5,10,crdt_pure,0.6666666666666666,0.625,0.7508120649651973
0.5,10,crdt_lww,0.6666666666666666,1.0,0.7545243619489559
0.5,10,lww,0.6666666666666666,1.0,0.7545243619489559
0.5,10,ranked_pairs,0.6666666666666666,1.0,0.793967517401392
0.5,10,vc,0.6666666666666666,0.625,0.6928074245939675
0.5,11,crdt_pure,0.875,0.5416666666666666,0.7302248126561199
0.5,11,crdt_lww,0.875,1.0,0.7243963363863447
0.5,11,lww,0.875,1.0,0.7243963363863447
0.5,11,ranked_pairs,0.875,1.0,0.7814321398834305
0.5,11,vc,0.75,0.5416666666666667,0.6985845129059117
0.5,12,crdt_pure,1.0,0.75,0.7385537013264869
0.5,12,crdt_lww,0.8571428571428571,1.0,0.6619597774925118
0.5,12,lww,0.8571428571428571,1.0,0.6619597774925118
0.5,12,ranked_pairs,1.0,1.0,0.771074026529739
0.5,12,vc,1.0,0.75,0.6726572528883183
0.5,13,crdt_pure,0.5,0.4166666666666667,0.7267942583732057
0.5,13,crdt_lww,0.5,1.0,0.7301435406698564
0.5,13,lww,0.5,1.0,0.7301435406698564
0.5,13,ranked_pairs,0.5,1.0,0.7665071770334928
0.5,13,vc,0.25,0.41666666666666663,0.6617224880382775
0.5,14,crdt_pure,1.0,0.5,0.7377185678601166
0.5,14,crdt_lww,0.8,1.0,0.7302248126561199
0.5,14,lww,0.8,1.0,0.7302248126561199
0.5,14,ranked_pairs,0.8,1.0,0.7731057452123231
0.5,14,vc,1.0,0.5,0.6128226477935055
0.6,0,crdt_pure,1.0,0.6666666666666666,0.7489677952105698
0.6,0,crdt_lww,1.0,1.0,0.6965317919075145
0.6,0,lww,1.0,1.0,0.6965317919075145
0.6,0,ranked_pairs,1.0,1.0,0.786952931461602
0.6,0,vc,0.6666666666666666,0.6666666666666667,0.6519405450041289
0.6,1,crdt_pure,0.875,0.4166666666666667,0.7699594046008119
0.6,1,crdt_lww,0.625,1.0,0.6743346865133062
0.6,1,lww,0.625,1.0,0.6743346865133062
0.6,1,ranked_pairs,0.75,1.0,0.7929634641407307
0.6,1,vc,0.75,0.41666666666666663,0.5944970681100586
0.6,2,crdt_pure,0.875,0.4583333333333333,0.7247167436005035
0.6,2,crdt_lww,0.875,1.0,0.648762064624423
